unique,caseno,Date,block,iucr,Type,Type_desc,Where,Arrest,Domestic,Beat,District,Ward,Community_area,FBI,x,y,Year,Updated,Latitude,Longitude,Location,color1,color2
10224851,HY411807,09-05-2015 14:55,035XX N CLARK ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,1924,19,44,6,6,1168463,1923924,2015,02-10-2018 15:50,41.94677957,-87.65617875,"(41.946779572, -87.65617875)",#FE9A65,#FD7C37
10224852,HY411708,09-05-2015 16:25,034XX N WESTERN AVE,1330,CRIMINAL TRESPASS,TO LAND,GROCERY FOOD STORE,TRUE,FALSE,1921,19,47,5,26,1159771,1922681,2015,02-10-2018 15:50,41.94355269,-87.68816234,"(41.943552694, -87.688162342)",#EF511F,#B63208
10224853,HY411791,09-05-2015 16:15,041XX W FIFTH AVE,1570,SEX OFFENSE,PUBLIC INDECENCY,SIDEWALK,TRUE,FALSE,1132,11,24,26,17,1148735,1896483,2015,09/17/2015 11:37:18 AM,41.87188354,-87.72940361,"(41.871883543, -87.729403606)",#8FBDFF,#1B73F3
10224854,HY411790,09-05-2015 12:30,080XX S BISHOP ST,2017,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE,TRUE,FALSE,612,6,21,71,18,1168064,1851469,2015,02-10-2018 15:50,41.74796511,-87.6597343,"(41.747965107, -87.6597343)",#ff005a,#eb0c83
10224855,HY411699,09-05-2015 16:00,009XX N DAMEN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1212,12,32,24,14,1162894,1906466,2015,02-10-2018 15:50,41.89899259,-87.67713975,"(41.898992594, -87.677139749)",#FF785A,#FC4B24
10224857,HY411771,09-05-2015 16:15,056XX W GRAND AVE,460,BATTERY,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,2515,25,29,19,08B,1138435,1913561,2015,02-10-2018 15:50,41.91894033,-87.76680564,"(41.91894033, -87.766805639)",#A5FCD4,#6CFFBA
10224858,HY411782,09-05-2015 16:42,077XX S LUELLA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,TRUE,TRUE,414,4,7,43,08B,1192547,1853966,2015,02-10-2018 15:50,41.75425611,-87.5699407,"(41.754256108, -87.569940704)",#A5FCD4,#6CFFBA
10224860,HY411804,09-05-2015 16:20,016XX N PARKSIDE AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,2531,25,29,25,6,1138465,1910407,2015,02-10-2018 15:50,41.91028485,-87.76677197,"(41.910284848, -87.766771965)",#FE9A65,#FD7C37
10224861,HY411797,09-02-2015 07:00,077XX S SAGINAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,421,4,7,43,14,1195264,1854243,2015,02-10-2018 15:50,41.75494963,-87.55997485,"(41.754949629, -87.55997485)",#FF785A,#FC4B24
10224862,HY411835,09-05-2015 16:13,008XX N LOCKWOOD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1524,15,37,25,14,1140870,1905089,2015,02-10-2018 15:50,41.89564771,-87.75806781,"(41.895647706, -87.758067814)",#FF785A,#FC4B24
10224863,HY411794,09-05-2015 16:01,067XX S CAMPBELL AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,832,8,15,66,08B,1160868,1859971,2015,02-10-2018 15:50,41.77144742,-87.6858684,"(41.771447416, -87.685868399)",#A5FCD4,#6CFFBA
10224864,HY411809,09-04-2015 21:30,001XX E 78TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,FALSE,FALSE,623,6,6,69,04A,1178659,1853330,2015,02-10-2018 15:50,41.75283774,-87.62085454,"(41.75283774, -87.620854539)",#AB96FF,#7251F9
10224865,HY410860,09-05-2015 05:00,076XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,624,6,6,69,14,1182888,1854485,2015,02-10-2018 15:50,41.75591003,-87.60532129,"(41.755910033, -87.605321288)",#FF785A,#FC4B24
10224867,HY411859,09-05-2015 17:14,028XX W WILCOX ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1124,11,2,27,18,1157410,1899227,2015,02-10-2018 15:50,41.87924145,-87.69747934,"(41.879241446, -87.69747934)",#ff005a,#eb0c83
10224868,HY411838,09-05-2015 16:21,003XX E 75TH ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,623,6,6,69,08B,1179556,1855352,2015,02-10-2018 15:50,41.7583659,-87.61750577,"(41.758365901, -87.617505767)",#A5FCD4,#6CFFBA
10224869,HY411820,09-05-2015 17:05,092XX S COTTAGE GROVE AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,633,6,9,44,08B,1183184,1843686,2015,02-10-2018 15:50,41.72626951,-87.60457167,"(41.726269511, -87.604571673)",#A5FCD4,#6CFFBA
10224870,HY411830,09-05-2015 15:40,080XX S LANGLEY AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,FALSE,631,6,6,44,6,1182293,1851784,2015,02-10-2018 15:50,41.748512,-87.6075853,"(41.748511998, -87.607585302)",#FE9A65,#FD7C37
10224872,HY411737,09-04-2015 12:00,095XX S STATE ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,511,5,21,49,6,1177973,1841788,2015,02-10-2018 15:50,41.72118063,-87.62371719,"(41.721180629, -87.623717187)",#FE9A65,#FD7C37
10224873,HY411843,08/17/2015 12:00:00 PM,014XX W BARRY AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1933,19,32,6,6,1166121,1920679,2015,02-10-2018 15:50,41.93792558,-87.66488023,"(41.937925583, -87.664880228)",#FE9A65,#FD7C37
10224874,HY411486,09-05-2015 16:50,106XX S LEAVITT ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,2212,22,19,72,08B,1163597,1834010,2015,02-10-2018 15:50,41.70014962,-87.67659095,"(41.700149617, -87.67659095)",#A5FCD4,#6CFFBA
10224875,HY411822,08/30/2015 04:00:00 PM,014XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,FALSE,FALSE,131,1,2,33,6,1177452,1893551,2015,02-10-2018 15:50,41.86323513,-87.62406127,"(41.863235129, -87.624061274)",#FE9A65,#FD7C37
10224876,HY411866,09-05-2015 01:00,021XX N MILWAUKEE AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1431,14,1,22,7,1158820,1913933,2015,11/25/2015 03:57:58 PM,41.91956717,-87.69189832,"(41.919567169, -87.691898319)",#F9B0A5,#DE7E6F
10224877,HY411885,09-05-2015 16:30,013XX S CLINTON ST,890,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,124,1,2,28,6,1172924,1894302,2015,02-10-2018 15:50,41.86539738,-87.64066078,"(41.865397377, -87.640660777)",#FE9A65,#FD7C37
10224878,HY411862,09-05-2015 17:00,008XX S WABASH AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,123,1,2,32,14,1176918,1896566,2015,02-10-2018 15:50,41.87152057,-87.62593032,"(41.871520566, -87.625930316)",#FF785A,#FC4B24
10224879,HY411864,09-05-2015 13:09,033XX W WARREN BLVD,3710,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,STREET,FALSE,FALSE,1123,11,28,27,24,1154058,1900146,2015,02-10-2018 15:50,41.88183077,-87.70976286,"(41.881830765, -87.709762859)",#FF5244,#F71300
10224880,HY411784,09-05-2015 16:55,005XX N CENTRAL AVE,460,BATTERY,SIMPLE,HOTEL/MOTEL,TRUE,FALSE,1523,15,37,25,08B,1138943,1902924,2015,02-10-2018 15:50,41.88974191,-87.765198,"(41.889741913, -87.765198001)",#A5FCD4,#6CFFBA
10224881,HY411827,09-03-2015 18:00,044XX S UNIVERSITY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,222,2,4,39,14,1184667,1875669,2015,02-10-2018 15:50,41.81399924,-87.59813792,"(41.81399924, -87.598137918)",#FF785A,#FC4B24
10224882,HY411873,09-04-2015 13:45,001XX N WELLS ST,890,THEFT,FROM BUILDING,RESTAURANT,FALSE,FALSE,122,1,42,32,6,1174702,1901555,2015,02-10-2018 15:50,41.88526052,-87.63391676,"(41.885260516, -87.633916764)",#FE9A65,#FD7C37
10224883,HY410681,08/30/2015 10:30:00 AM,038XX S HONORE ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,STREET,FALSE,FALSE,912,9,11,59,11,1164652,1879347,2015,02-10-2018 15:50,41.82453851,-87.67145061,"(41.824538512, -87.671450605)",#CFFC8F,#B6FA54
10224886,HY411870,09-05-2015 17:30,053XX N BROADWAY,890,THEFT,FROM BUILDING,GROCERY FOOD STORE,FALSE,FALSE,2023,20,48,77,6,1167347,1935654,2015,09/17/2015 11:37:18 AM,41.97899124,-87.65994197,"(41.978991238, -87.659941972)",#FE9A65,#FD7C37
10224888,HY411892,09-05-2015 12:00,084XX S STEWART AVE,810,THEFT,OVER $500,OTHER,FALSE,FALSE,622,6,21,71,6,1175093,1849074,2015,02-10-2018 15:50,41.74123904,-87.63404918,"(41.741239038, -87.634049179)",#FE9A65,#FD7C37
10224889,HY411894,09-05-2015 16:50,046XX W NORTH AVE,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,2533,25,37,25,6,1145011,1910225,2015,09/17/2015 11:37:18 AM,41.90966425,-87.74272882,"(41.909664252, -87.742728815)",#FE9A65,#FD7C37
10224890,HY411845,08/31/2015 04:00:00 PM,010XX N HAMLIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,APARTMENT,FALSE,FALSE,1112,11,27,23,11,1150857,1906759,2015,09-10-2015 11:43,41.90004075,-87.72134375,"(41.900040745, -87.721343753)",#CFFC8F,#B6FA54
10224891,HY411780,09-05-2015 17:00,056XX W GRAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,2515,25,29,19,08B,1138435,1913561,2015,02-10-2018 15:50,41.91894033,-87.76680564,"(41.91894033, -87.766805639)",#A5FCD4,#6CFFBA
10224893,HY411914,09-05-2015 12:15,075XX N WOLCOTT AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,2424,24,49,1,7,1162424,1950004,2015,02-10-2018 15:50,42.01847282,-87.67764243,"(42.018472824, -87.677642429)",#F9B0A5,#DE7E6F
10224895,HY411773,09-05-2015 17:52,048XX W CONGRESS PKWY,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,1533,15,24,25,08B,1144219,1897244,2015,02-10-2018 15:50,41.87405782,-87.74596476,"(41.874057815, -87.745964761)",#A5FCD4,#6CFFBA
10224899,HY411886,09-05-2015 16:30,095XX S STATE ST,880,THEFT,PURSE-SNATCHING,SIDEWALK,FALSE,FALSE,511,5,21,49,6,1177973,1841788,2015,02-10-2018 15:50,41.72118063,-87.62371719,"(41.721180629, -87.623717187)",#FE9A65,#FD7C37
10224900,HY411844,09-05-2015 15:00,002XX S MICHIGAN AVE,820,THEFT,$500 AND UNDER,OTHER,FALSE,FALSE,113,1,42,32,6,1177328,1899324,2015,02-10-2018 15:50,41.8790794,-87.62434142,"(41.879079395, -87.624341423)",#FE9A65,#FD7C37
10224901,HY411814,09-04-2015 22:00,063XX N MELVINA AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,TRUE,FALSE,1611,16,45,10,5,1133884,1941345,2015,02-10-2018 15:50,41.99526375,-87.78287107,"(41.995263745, -87.782871067)",#FCE49C,#FBCF4F
10224902,HY411665,09-04-2015 21:00,027XX W SUPERIOR ST,810,THEFT,OVER $500,STREET,FALSE,FALSE,1221,12,26,24,6,1157941,1904877,2015,02-10-2018 15:50,41.89473476,-87.69537536,"(41.894734755, -87.69537536)",#FE9A65,#FD7C37
10224903,HY411929,09-01-2015 08:00,036XX W AUGUSTA BLVD,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,APARTMENT,FALSE,FALSE,1112,11,27,23,20,1151766,1906421,2015,02-10-2018 15:50,41.8990954,-87.71801386,"(41.899095398, -87.718013856)",#FF8861,#FF521B
10224904,HY411941,09-05-2015 17:10,059XX S WINCHESTER AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,714,7,15,67,08B,1164376,1865179,2015,02-10-2018 15:50,41.78566567,-87.67286259,"(41.785665665, -87.672862591)",#A5FCD4,#6CFFBA
10224905,HY411861,09-05-2015 14:00,083XX S ADA ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,613,6,21,71,7,1168782,1849423,2015,02-10-2018 15:50,41.74233514,-87.65716223,"(41.742335144, -87.657162229)",#F9B0A5,#DE7E6F
10224906,HY411891,09-05-2015 16:48,001XX W 87TH ST,860,THEFT,RETAIL THEFT,DEPARTMENT STORE,TRUE,FALSE,634,6,21,44,6,1176702,1847271,2015,02-10-2018 15:50,41.73625535,-87.62820806,"(41.73625535, -87.62820806)",#FE9A65,#FD7C37
10224907,HY411860,09-05-2015 18:12,041XX W POTOMAC AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,TRUE,FALSE,2534,25,37,23,18,1148487,1908337,2015,02-10-2018 15:50,41.904417,-87.73000813,"(41.904417002, -87.730008129)",#ff005a,#eb0c83
10224908,HY411899,09-05-2015 18:45,073XX S LUELLA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,333,3,7,43,6,1192488,1856645,2015,02-10-2018 15:50,41.76160894,-87.57006981,"(41.761608936, -87.570069811)",#FE9A65,#FD7C37
10224909,HY411924,09-01-2015 22:00,046XX S DR MARTIN LUTHER KING JR SD,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,221,2,3,38,6,1179716,1874171,2015,02-10-2018 15:50,41.8100034,-87.61634427,"(41.810003402, -87.616344268)",#FE9A65,#FD7C37
10224910,HY411854,09-03-2015 16:00,050XX W GRACE ST,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1634,16,45,15,6,1142185,1924795,2015,02-10-2018 15:50,41.94969873,-87.75274803,"(41.94969873, -87.752748033)",#FE9A65,#FD7C37
10224911,HY411945,09-05-2015 18:33,002XX S LARAMIE AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,1522,15,29,25,18,1141752,1898718,2015,02-10-2018 15:50,41.87814863,-87.75498609,"(41.878148628, -87.75498609)",#ff005a,#eb0c83
10224912,HY411925,09-05-2015 18:25,076XX S CICERO AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,TRUE,833,8,13,65,26,1145727,1853720,2015,02-10-2018 15:50,41.75459296,-87.74152854,"(41.754592961, -87.741528537)",#95FDEA,#5FFCE0
10224913,HY411912,09-03-2015 00:01,054XX S RIDGEWOOD CT,820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,234,2,4,41,6,1186232,1869471,2015,02-10-2018 15:50,41.7969546,-87.59259338,"(41.796954599, -87.592593383)",#FE9A65,#FD7C37
10224914,HY411911,09-05-2015 19:10,032XX W LAWRENCE AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,SMALL RETAIL STORE,FALSE,FALSE,1713,17,33,14,26,1153740,1931704,2015,02-10-2018 15:50,41.96843483,-87.7100883,"(41.968434832, -87.710088296)",#95FDEA,#5FFCE0
10224915,HY411944,09-04-2015 21:00,012XX N MASON AVE,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2531,25,29,25,7,1136466,1907728,2015,02-10-2018 15:50,41.90296934,-87.77417979,"(41.902969343, -87.774179787)",#F9B0A5,#DE7E6F
10224916,HY411726,09-05-2015 18:00,029XX S EMERALD AVE,820,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,914,9,11,60,6,1171778,1885309,2015,02-10-2018 15:50,41.84074516,-87.64513235,"(41.840745159, -87.645132346)",#FE9A65,#FD7C37
10224917,HY411936,09-05-2015 15:33,039XX W CHICAGO AVE,1330,CRIMINAL TRESPASS,TO LAND,STREET,FALSE,FALSE,1112,11,27,23,26,1149775,1905050,2015,02-10-2018 15:50,41.89537219,-87.72536248,"(41.895372185, -87.725362479)",#EF511F,#B63208
10224918,HY411724,09-05-2015 15:10,039XX N LEAVITT ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,1921,19,47,5,14,1160995,1926032,2015,02-10-2018 15:50,41.95272266,-87.68357013,"(41.952722658, -87.683570132)",#FF785A,#FC4B24
10224919,HY411702,09-05-2015 15:00,041XX W ROOSEVELT RD,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1132,11,24,29,08B,1148654,1894377,2015,02-10-2018 15:50,41.86610599,-87.72975536,"(41.866105993, -87.729755359)",#A5FCD4,#6CFFBA
10224922,HY411716,09-05-2015 18:23,038XX W 66TH ST,890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,FALSE,FALSE,833,8,13,65,6,1151953,1860565,2015,02-10-2018 15:50,41.77325697,-87.71853252,"(41.773256969, -87.718532522)",#FE9A65,#FD7C37
10224923,HY411934,09-05-2015 16:30,014XX S AVERS AVE,460,BATTERY,SIMPLE,SIDEWALK,TRUE,FALSE,1011,10,24,29,08B,1150946,1892760,2015,02-10-2018 15:50,41.86162423,-87.72138349,"(41.861624227, -87.721383491)",#A5FCD4,#6CFFBA
10224924,HY411851,09-05-2015 16:20,033XX W 26TH ST,850,THEFT,ATTEMPT THEFT,SMALL RETAIL STORE,FALSE,FALSE,1024,10,22,30,6,1154309,1886529,2015,02-10-2018 15:50,41.8444592,-87.70920469,"(41.844459201, -87.709204691)",#FE9A65,#FD7C37
10224925,HY411902,09-03-2015 22:00,131XX S LANGLEY AVE,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,533,5,9,54,2,1183246,1818302,2015,02-10-2018 15:50,41.65661098,-87.60513062,"(41.656610975, -87.605130623)",#FF8861,#FF521B
10224926,HY411895,09-05-2015 01:00,017XX E 56TH ST,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,235,2,5,41,7,1188708,1868206,2015,02-10-2018 15:50,41.79342444,-87.58355421,"(41.793424442, -87.583554214)",#F9B0A5,#DE7E6F
10224927,HY411754,09-05-2015 18:00,057XX S STONY ISLAND AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,235,2,5,41,08B,1187859,1867179,2015,02-10-2018 15:50,41.79062656,-87.58670008,"(41.790626555, -87.586700079)",#A5FCD4,#6CFFBA
10224928,HY411900,09-05-2015 15:00,043XX S STATE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,GAS STATION,FALSE,TRUE,215,2,3,38,08B,1176995,1876348,2015,02-10-2018 15:50,41.81603914,-87.62625873,"(41.816039143, -87.626258734)",#A5FCD4,#6CFFBA
11645648,HY411837,01-01-2018 08:00,024XX N MONITOR AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,FALSE,FALSE,2515,25,30,19,11,,,2018,04-06-2019 16:04,,,,#CFFC8F,#B6FA54
10025508,JC212959,04-08-2015 13:00,055XX W ADAMS ST,810,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,1522,15,29,25,6,1139541,1898783,2015,02-10-2018 15:50,41.87836759,-87.7631029,"(41.878367594, -87.763102904)",#FE9A65,#FD7C37
10224929,HY215050,09-05-2015 14:43,007XX E OAKWOOD BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,FALSE,214,2,4,38,08B,1181904,1878827,2015,02-10-2018 15:50,41.82272945,-87.60817496,"(41.822729449, -87.608174963)",#A5FCD4,#6CFFBA
10224930,HY411736,09-05-2015 16:31,030XX W JACKSON BLVD,560,ASSAULT,SIMPLE,APARTMENT,TRUE,FALSE,1124,11,28,27,08A,1156223,1898534,2015,02-10-2018 15:50,41.87736384,-87.70185654,"(41.877363835, -87.701856542)",#AB96FF,#7251F9
10224931,HY411813,09-05-2015 17:21,007XX S CICERO AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,GAS STATION,TRUE,FALSE,1131,11,24,25,18,1144511,1896107,2015,02-10-2018 15:50,41.87093226,-87.74492128,"(41.870932257, -87.744921277)",#ff005a,#eb0c83
10224932,HY411874,08/24/2015 12:00:00 PM,011XX W CHESTNUT ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,1213,12,27,24,14,1168751,1906292,2015,02-10-2018 15:50,41.89839018,-87.65563235,"(41.898390182, -87.655632346)",#FF785A,#FC4B24
10224933,HY411951,09-03-2015 20:00,089XX S BRANDON AVE,880,THEFT,PURSE-SNATCHING,STREET,FALSE,FALSE,424,4,10,46,6,1198878,1846244,2015,02-10-2018 15:50,41.73290989,-87.54699874,"(41.732909886, -87.546998736)",#FE9A65,#FD7C37
10224934,HY411758,09-05-2015 17:45,011XX N ASHLAND AVE,460,BATTERY,SIMPLE,SMALL RETAIL STORE,FALSE,FALSE,1213,12,1,24,08B,1165515,1907832,2015,02-10-2018 15:50,41.90268558,-87.667474,"(41.902685579, -87.667473996)",#A5FCD4,#6CFFBA
10224936,HY411962,09-04-2015 17:00,015XX S CALIFORNIA BLVD,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1023,10,28,29,6,1157932,1892551,2015,02-10-2018 15:50,41.8609112,-87.69574471,"(41.860911204, -87.695744714)",#FE9A65,#FD7C37
10224937,HY411918,07-07-2015 22:06,022XX W 19TH ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,FALSE,TRUE,1234,12,25,31,26,1161681,1890701,2015,02-10-2018 15:50,41.8557574,-87.68203446,"(41.855757398, -87.682034455)",#95FDEA,#5FFCE0
10224938,HY411880,09-05-2015 17:00,021XX S CHRISTIANA AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1024,10,24,30,08B,1154359,1889556,2015,02-10-2018 15:50,41.85276465,-87.70894043,"(41.852764648, -87.708940428)",#A5FCD4,#6CFFBA
10224939,HY411869,09-05-2015 14:50,019XX S TRUMBULL AVE,313,ROBBERY,ARMED: OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,1024,10,24,29,3,1153729,1890276,2015,02-10-2018 15:50,41.85475296,-87.71123359,"(41.854752959, -87.711233594)",#7BFC90,#11F537
10224940,HY411812,09-05-2015 18:12,015XX N TALMAN AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,SIDEWALK,TRUE,FALSE,1423,14,26,24,18,1158466,1910235,2015,02-10-2018 15:50,41.90942683,-87.69330036,"(41.909426828, -87.693300362)",#ff005a,#eb0c83
10224941,HY411926,09-05-2015 19:00,078XX S SOUTH SHORE DR,560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,421,4,7,43,08A,1197884,1853980,2015,02-10-2018 15:50,41.75416291,-87.55038228,"(41.75416291, -87.550382277)",#AB96FF,#7251F9
10224942,HY411964,09-05-2015 17:30,027XX E 79TH ST,820,THEFT,$500 AND UNDER,STREET,TRUE,FALSE,422,4,7,46,6,1196031,1853121,2015,02-10-2018 15:50,41.75185182,-87.55720116,"(41.751851824, -87.557201164)",#FE9A65,#FD7C37
10224943,HY411901,09-05-2015 19:30,028XX W MARQUETTE RD,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,831,8,15,66,14,1158782,1860091,2015,02-10-2018 15:50,41.77181955,-87.69351174,"(41.771819552, -87.693511744)",#FF785A,#FC4B24
10224944,HY411979,09-05-2015 13:21,046XX S TALMAN AVE,2890,PUBLIC PEACE VIOLATION,OTHER VIOLATION,APARTMENT,TRUE,FALSE,922,9,12,58,26,1159479,1873868,2015,02-10-2018 15:50,41.80961125,-87.69057918,"(41.809611253, -87.690579179)",#N/A,#N/A
10224945,HY411919,09-05-2015 17:40,053XX S LAFLIN ST,2851,PUBLIC PEACE VIOLATION,ARSON THREAT,RESIDENCE PORCH/HALLWAY,TRUE,TRUE,934,9,16,61,26,1167243,1869302,2015,02-10-2018 15:50,41.79691876,-87.6622328,"(41.796918756, -87.662232804)",#N/A,#N/A
10224946,HY411865,08/18/2015 12:00:00 PM,088XX S EXCHANGE AVE,810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,423,4,10,46,6,1197297,1847022,2015,02-10-2018 15:50,41.73508427,-87.55276469,"(41.735084271, -87.552764692)",#FE9A65,#FD7C37
10224948,HY411846,09-05-2015 12:20,051XX S HONORE ST,620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,FALSE,FALSE,932,9,16,61,5,1164884,1870635,2015,02-10-2018 15:50,41.80062688,-87.67084586,"(41.800626881, -87.670845863)",#FCE49C,#FBCF4F
10224950,HY411788,09-05-2015 18:40,014XX W MORSE AVE,560,ASSAULT,SIMPLE,BAR OR TAVERN,TRUE,FALSE,2431,24,49,1,08A,1165455,1946173,2015,02-10-2018 15:50,42.00789624,-87.6665987,"(42.007896244, -87.666598695)",#AB96FF,#7251F9
10224951,HY411956,09-05-2015 19:08,088XX S EUCLID AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,TRUE,FALSE,412,4,8,48,18,1190717,1846811,2015,02-10-2018 15:50,41.7346665,-87.57687745,"(41.734666499, -87.576877451)",#ff005a,#eb0c83
10224952,HY411955,09-05-2015 14:02,001XX W 111TH ST,340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,DRUG STORE,TRUE,FALSE,513,5,34,49,3,1177328,1831348,2015,02-10-2018 15:50,41.69254638,-87.6263936,"(41.692546378, -87.626393601)",#7BFC90,#11F537
10224953,HY411667,09-04-2015 17:00,015XX N CALIFORNIA AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1423,14,26,24,6,1157454,1910018,2015,02-10-2018 15:50,41.90885202,-87.69702393,"(41.908852023, -87.697023929)",#FE9A65,#FD7C37
10224954,HY411967,09-05-2015 18:00,051XX W IOWA ST,502T,OTHER OFFENSE,TAMPER WITH MOTOR VEHICLE,STREET,FALSE,TRUE,1531,15,37,25,26,1141982,1905504,2015,02-10-2018 15:50,41.89676598,-87.75397334,"(41.896765982, -87.753973344)",#95FDEA,#5FFCE0
11864018,HY411963,09/24/2019 08:00:00 AM,022XX S MICHIGAN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,132,1,3,33,11,1177560,1889548,2019,10/20/2019 03:56:02 PM,41.85224819,-87.62378626,"(41.852248185, -87.623786256)",#CFFC8F,#B6FA54
