city,crime_name,2011,2012,2013,2014,avg
Indore,Use of criminal force with intent to disrobe women,,,,0.4,0.4
Indore,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0,0
Indore,Voyeurism,,,,0.1,0.1
Jabalpur,Acid attack,,,,0,0
Jabalpur,Agrarian riots,,,,0,0
Jabalpur,Arson,1,1.1,0.9,0.3,0.7
Jabalpur,Assault on women with intent to outrage her modesty,28.3,26.5,32.1,36.6,28.5
Jabalpur,Attempt to acid attack,,,,0,0
Jabalpur,Attempt to commit culpable homicide not amounting to murder,,,,0.1,0.1
Jabalpur,Attempt to commit murder,8,8,7.1,7.3,7.4
Jabalpur,Attempt to commit rape,,,,1.2,1.2
Jabalpur,Auto theft,32.8,35.7,30.7,39.1,35.6
Jabalpur,Burglary,27.4,31.5,28.2,29.5,28
Jabalpur,Caste conflict riots,,,,0,0
Jabalpur,Causing death by negligence,8.8,9.5,10.6,11.4,9.8
Jabalpur,Causing injuries under rash driving or road rage,,,,149.3,149.3
Jabalpur,Cheating,6.4,9.9,8.8,7,7.9
Jabalpur,Communal riots,,,,0,0
Jabalpur,Counterfeit currency & bank notes total,,,,0.2,0.2
Jabalpur,Counterfeiting,0,0,0,0.2,0
Jabalpur,Counterfeiting currency - notes or bank notes,,,,0.2,0.2
Jabalpur,Counterfeiting government stamp,,,,0,0
Jabalpur,Criminal breach of trust,0.9,0.5,1,0.6,0.7
Jabalpur,Criminal trespass or burglary,,,,24.7,24.7
Jabalpur,Cruelty by husband or his relatives,21.3,24.2,18.7,27,22.1
Jabalpur,Culpable homicide not amounting to murder,0.2,0.1,0.4,0.1,0.2
Jabalpur,Custodial rape,0,0,0,0,0
Jabalpur,Dacoity,0,0,0.1,0,0
Jabalpur,Dacoity with murder,,,,0,0
Jabalpur,Deaths due to other causes,,,,0.7,0.7
Jabalpur,Deaths due to rash or negligent driving,,,,10.7,10.7
Jabalpur,Disclosure of identity of victims,,,,0,0
Jabalpur,Dowry deaths,4.3,1.5,3,2.8,3.1
Jabalpur,Extortion,,,,0.6,0.6
Jabalpur,Forgery,,,,0.7,0.7
Jabalpur,Gang rape,,,,0,0
Jabalpur,Gang rape other than custodial,,,,0.3,0.3
Jabalpur,Grievous hurt,,,,7.3,7.3
Jabalpur,House trespass & house breaking,,,,4.8,4.8
Jabalpur,Human trafficking,,,,0.2,0.2
Jabalpur,Hurt,183.5,163.7,182.5,7.3,123.1
Jabalpur,Importation of girls from foreign country,0.2,0,0,0,0.1
Jabalpur,Imputation or assertions prejudicial to national integration,,,,0,0
Jabalpur,Industrial riots,,,,0,0
Jabalpur,Insult to modesty of women at office premises,,,,0,0
Jabalpur,Insult to modesty of women at other places,,,,5.1,5.1
Jabalpur,Insult to modesty of women in other places related to work,,,,0,0
Jabalpur,Insult to modesty of women in public transport system,,,,0,0
Jabalpur,Insult to the modesty of women,4.5,6.8,3.5,5.1,5.6
Jabalpur,Kidnapping,,,,8.4,8.4
Jabalpur,Kidnapping & abduction,1.9,2.1,8.8,28.3,8.7
Jabalpur,Kidnapping & abduction in order to murder,,,,0,0
Jabalpur,Kidnapping & abduction of others,0.6,,1.5,0,0.8
Jabalpur,Kidnapping & abduction of women and girls,2.8,4.1,15.4,0,6.6
Jabalpur,Kidnapping & abduction of women to compel her for marriage,,,,15.4,15.4
Jabalpur,Kidnapping for ransom,,,,0.2,0.2
Jabalpur,Kidnapping of others,,0.2,,0,0.2
Jabalpur,Making or possessing materials for forged currency or bank notes,,,,0,0
Jabalpur,Making or using documents resembling currency notes or bank notes,,,,0,0
Jabalpur,Making preparation and assembly for committing dacoity,,,,0.3,0.3
Jabalpur,Murder,3.9,3.8,3.7,4.5,4
Jabalpur,Offences against state,,,,0,0
Jabalpur,Offences promoting enmity between different groups,,,,0,0
Jabalpur,Offences related to counterfeit coin,,,,0,0
Jabalpur,Other IPC crimes,180.9,246.3,198.9,301,249.9
Jabalpur,Other cases of assault on women to outrage her modesty,,,,36.6,36.6
Jabalpur,Other caste conflict riots,,,,0,0
Jabalpur,Other kidnapping & abduction,,,,12.4,12.4
Jabalpur,Other rape,10.6,14.4,19,0,11.5
Jabalpur,Other rape other than custodial,,,,18.4,18.4
Jabalpur,Other theft,17.7,13.6,22.9,17.1,17.8
Jabalpur,Political riots,,,,0.5,0.5
Jabalpur,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Jabalpur,Preparation & assembly for dacoity,0.7,0.4,0.6,0,0.6
Jabalpur,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0,0
Jabalpur,Rape,10.6,14.4,19,18.7,15.2
Jabalpur,Rape other than custodial,,,,18.7,18.7
Jabalpur,Riots,5.3,2,3.2,3.4,3.7
Jabalpur,Riots others,,,,2.9,2.9
Jabalpur,Robbery,4.8,5.7,7,8.4,6.1
Jabalpur,SCs-STs vs Non-SCs-STs riots,,,,0,0
Jabalpur,Sectarian riots,,,,0,0
Jabalpur,Sedition,,,,0,0
Jabalpur,Sexual harassment,,,,0,0
Jabalpur,Sexual harassment and molestation of women,32.8,33.3,35.6,41.7,34.1
Jabalpur,Stalking,,,,0,0
Jabalpur,Student riots,,,,0,0
Jabalpur,Theft,50.6,49.3,53.6,56.2,53.4
Jabalpur,Total cognizable crimes under IPC,517.4,568.8,551.7,660.6,570.8
Jabalpur,Unlawful assembly,,,,0,0
Jabalpur,Unnatural offences,,,,0.3,0.3
Jabalpur,Use of criminal force with intent to disrobe women,,,,0,0
Jabalpur,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0,0
Jabalpur,Voyeurism,,,,0,0
Jaipur,Acid attack,,,,0,0
Jaipur,Agrarian riots,,,,0.2,0.2
Jaipur,Arson,0.8,0.7,1,0.8,0.7
Jaipur,Assault on women with intent to outrage her modesty,8.6,6.3,19.5,31.3,14.7
Jaipur,Attempt to acid attack,,,,0,0
Jaipur,Attempt to commit culpable homicide not amounting to murder,,,,0,0
Jaipur,Attempt to commit murder,2.7,2.7,3.1,3.5,3
Jaipur,Attempt to commit rape,,,,0.4,0.4
Jaipur,Auto theft,112.2,134.1,189.3,166.4,151.1
Jaipur,Burglary,28.9,31.7,40.3,40,34.8
Jaipur,Caste conflict riots,,,,0,0
Jaipur,Causing death by negligence,24.6,23.1,23.8,26.1,23.8
Jaipur,Causing injuries under rash driving or road rage,,,,73.1,73.1
Jaipur,Cheating,89.7,88.7,126.9,150.8,118.3
Jaipur,Communal riots,,,,0,0
Jaipur,Counterfeit currency & bank notes total,,,,0.2,0.2
Jaipur,Counterfeiting,0.1,0.2,0.2,0.2,0.2
Jaipur,Counterfeiting currency - notes or bank notes,,,,0,0
Jaipur,Counterfeiting government stamp,,,,0,0
Jaipur,Criminal breach of trust,8.8,7.5,9.7,10.4,9.6
Jaipur,Criminal trespass or burglary,,,,33.7,33.7
Jaipur,Cruelty by husband or his relatives,64.4,64.8,76.3,79.4,66.9
Jaipur,Culpable homicide not amounting to murder,0.2,0.2,0.3,0.2,0.2
Jaipur,Custodial rape,0,0,0,0,0
Jaipur,Dacoity,0.3,0.2,0.3,0.1,0.2
Jaipur,Dacoity with murder,,,,0,0
Jaipur,Deaths due to other causes,,,,0.1,0.1
Jaipur,Deaths due to rash or negligent driving,,,,26,26
Jaipur,Disclosure of identity of victims,,,,0,0
Jaipur,Dowry deaths,2.7,2.1,1.4,2.3,2.1
Jaipur,Extortion,,,,0.4,0.4
Jaipur,Forgery,,,,0,0
Jaipur,Gang rape,,,,0,0
Jaipur,Gang rape other than custodial,,,,0.7,0.7
Jaipur,Grievous hurt,,,,0.2,0.2
Jaipur,House trespass & house breaking,,,,6.2,6.2
Jaipur,Human trafficking,,,,0,0
Jaipur,Hurt,24.4,21.1,25.5,0.2,19.4
Jaipur,Importation of girls from foreign country,0,0,0,0,0
Jaipur,Imputation or assertions prejudicial to national integration,,,,0,0
Jaipur,Industrial riots,,,,0,0
Jaipur,Insult to modesty of women at office premises,,,,0,0
Jaipur,Insult to modesty of women at other places,,,,0,0
Jaipur,Insult to modesty of women in other places related to work,,,,0,0
Jaipur,Insult to modesty of women in public transport system,,,,0,0
Jaipur,Insult to the modesty of women,0,0,0,0,0
Jaipur,Kidnapping,,,,7.7,7.7
Jaipur,Kidnapping & abduction,8.5,7.3,17,21.2,12.6
Jaipur,Kidnapping & abduction in order to murder,,,,0,0
Jaipur,Kidnapping & abduction of others,1.2,,4.7,0,2.2
Jaipur,Kidnapping & abduction of women and girls,15.5,13.1,26.1,0,17
Jaipur,Kidnapping & abduction of women to compel her for marriage,,,,6.7,6.7
Jaipur,Kidnapping for ransom,,,,0,0
Jaipur,Kidnapping of others,,1.1,,0,1.1
Jaipur,Making or possessing materials for forged currency or bank notes,,,,0,0
Jaipur,Making or using documents resembling currency notes or bank notes,,,,0,0
Jaipur,Making preparation and assembly for committing dacoity,,,,0.5,0.5
Jaipur,Murder,2.7,2.6,3.4,3.5,3
Jaipur,Offences against state,,,,0,0
Jaipur,Offences promoting enmity between different groups,,,,0,0
Jaipur,Offences related to counterfeit coin,,,,0,0
Jaipur,Other IPC crimes,214.6,199.8,228.1,199.5,210.6
Jaipur,Other cases of assault on women to outrage her modesty,,,,22.3,22.3
Jaipur,Other caste conflict riots,,,,0,0
Jaipur,Other kidnapping & abduction,,,,10.3,10.3
Jaipur,Other rape,6.3,9.2,13.2,0,6.7
Jaipur,Other rape other than custodial,,,,17.4,17.4
Jaipur,Other theft,47.1,38.1,43.7,63.7,49.4
Jaipur,Political riots,,,,0,0
Jaipur,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Jaipur,Preparation & assembly for dacoity,0.4,0.1,0,0,0.2
Jaipur,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0,0
Jaipur,Rape,6.3,9.2,13.2,18.1,10.3
Jaipur,Rape other than custodial,,,,18.1,18.1
Jaipur,Riots,4.5,2.3,3.3,2.4,3.7
Jaipur,Riots others,,,,2.1,2.1
Jaipur,Robbery,5.8,8.4,12.5,11.6,9.8
Jaipur,SCs-STs vs Non-SCs-STs riots,,,,0,0
Jaipur,Sectarian riots,,,,0,0
Jaipur,Sedition,,,,0,0
Jaipur,Sexual harassment,,,,3.6,3.6
Jaipur,Sexual harassment and molestation of women,8.6,6.3,19.5,31.3,14.7
Jaipur,Stalking,,,,2.3,2.3
Jaipur,Student riots,,,,0.1,0.1
Jaipur,Theft,159.3,172.2,233.1,230.1,200.5
Jaipur,Total cognizable crimes under IPC,614.9,607.8,780.6,848.4,714.2
Jaipur,Unlawful assembly,,,,11.3,11.3
Jaipur,Unnatural offences,,,,0.2,0.2
Jaipur,Use of criminal force with intent to disrobe women,,,,3,3
Jaipur,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0.1,0.1
Jaipur,Voyeurism,,,,0.1,0.1
Jamshedpur,Acid attack,,,,0.1,0.1
Jamshedpur,Agrarian riots,,,,0,0
Jamshedpur,Arson,1.1,0.1,0.1,0.1,0.4
Jamshedpur,Assault on women with intent to outrage her modesty,2.8,2.8,8.1,4.7,3.9
Jamshedpur,Attempt to acid attack,,,,0,0
Jamshedpur,Attempt to commit culpable homicide not amounting to murder,,,,0,0
Jamshedpur,Attempt to commit murder,1.6,1.2,1.8,2.5,1.9
Jamshedpur,Attempt to commit rape,,,,1.9,1.9
Jamshedpur,Auto theft,26.3,28.4,25,30.8,30
Jamshedpur,Burglary,10,9.8,9.9,11.6,11
Jamshedpur,Caste conflict riots,,,,0,0
Jamshedpur,Causing death by negligence,9,0.3,0.4,7.3,5.2
Jamshedpur,Causing injuries under rash driving or road rage,,,,11,11
Jamshedpur,Cheating,4,16.4,35.8,28.5,18.6
Jamshedpur,Communal riots,,,,0,0
Jamshedpur,Counterfeit currency & bank notes total,,,,0,0
Jamshedpur,Counterfeiting,0,0.3,0.1,0,0.1
Jamshedpur,Counterfeiting currency - notes or bank notes,,,,0,0
Jamshedpur,Counterfeiting government stamp,,,,0,0
Jamshedpur,Criminal breach of trust,5.2,4.6,10.1,7.6,6.3
Jamshedpur,Criminal trespass or burglary,,,,10.6,10.6
Jamshedpur,Cruelty by husband or his relatives,9.5,12.3,20.6,13.3,11.8
Jamshedpur,Culpable homicide not amounting to murder,0.4,0.2,0.2,0.2,0.3
Jamshedpur,Custodial rape,0,0,0,0,0
Jamshedpur,Dacoity,0.2,0.3,0.2,0.4,0.3
Jamshedpur,Dacoity with murder,,,,0,0
Jamshedpur,Deaths due to other causes,,,,0.5,0.5
Jamshedpur,Deaths due to rash or negligent driving,,,,6.8,6.8
Jamshedpur,Disclosure of identity of victims,,,,0,0
Jamshedpur,Dowry deaths,1.9,2.2,1.6,1.3,1.8
Jamshedpur,Extortion,,,,1.9,1.9
Jamshedpur,Forgery,,,,3.1,3.1
Jamshedpur,Gang rape,,,,0,0
Jamshedpur,Gang rape other than custodial,,,,0,0
Jamshedpur,Grievous hurt,,,,4.1,4.1
Jamshedpur,House trespass & house breaking,,,,1,1
Jamshedpur,Human trafficking,,,,0,0
Jamshedpur,Hurt,35.9,42.6,57.7,4.2,38.6
Jamshedpur,Importation of girls from foreign country,0,0,0,0,0
Jamshedpur,Imputation or assertions prejudicial to national integration,,,,0,0
Jamshedpur,Industrial riots,,,,0,0
Jamshedpur,Insult to modesty of women at office premises,,,,0,0
Jamshedpur,Insult to modesty of women at other places,,,,0,0
Jamshedpur,Insult to modesty of women in other places related to work,,,,0,0
Jamshedpur,Insult to modesty of women in public transport system,,,,0,0
Jamshedpur,Insult to the modesty of women,0,0.3,0.3,0,0.2
Jamshedpur,Kidnapping,,,,0.6,0.6
Jamshedpur,Kidnapping & abduction,3.9,5.5,5.1,4.8,4.6
Jamshedpur,Kidnapping & abduction in order to murder,,,,0.1,0.1
Jamshedpur,Kidnapping & abduction of others,0.9,,0.1,0,0.9
Jamshedpur,Kidnapping & abduction of women and girls,6.2,10.8,10.5,0,7.9
Jamshedpur,Kidnapping & abduction of women to compel her for marriage,,,,7.7,7.7
Jamshedpur,Kidnapping for ransom,,,,0.1,0.1
Jamshedpur,Kidnapping of others,,0.4,,0,0.4
Jamshedpur,Making or possessing materials for forged currency or bank notes,,,,0,0
Jamshedpur,Making or using documents resembling currency notes or bank notes,,,,0,0
Jamshedpur,Making preparation and assembly for committing dacoity,,,,0.1,0.1
Jamshedpur,Murder,2.7,2,2.6,3.8,3.2
Jamshedpur,Offences against state,,,,0,0
Jamshedpur,Offences promoting enmity between different groups,,,,0,0
Jamshedpur,Offences related to counterfeit coin,,,,0,0
Jamshedpur,Other IPC crimes,34.3,73.3,82.6,80.9,67.2
Jamshedpur,Other cases of assault on women to outrage her modesty,,,,2.5,2.5
Jamshedpur,Other caste conflict riots,,,,0,0
Jamshedpur,Other kidnapping & abduction,,,,0.2,0.2
Jamshedpur,Other rape,2.8,4.1,7.7,0.1,3.4
Jamshedpur,Other rape other than custodial,,,,5.6,5.6
Jamshedpur,Other theft,26.1,33.7,36.1,29.6,29.9
Jamshedpur,Political riots,,,,0,0
Jamshedpur,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Jamshedpur,Preparation & assembly for dacoity,0,0.2,0.2,0,0.1
Jamshedpur,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0,0
Jamshedpur,Rape,2.8,4.1,7.7,5.6,4.5
Jamshedpur,Rape other than custodial,,,,5.6,5.6
Jamshedpur,Riots,6.2,7.1,7.1,6.1,7.7
Jamshedpur,Riots others,,,,6.1,6.1
Jamshedpur,Robbery,1.5,2.2,3.1,2.2,2.3
Jamshedpur,SCs-STs vs Non-SCs-STs riots,,,,0,0
Jamshedpur,Sectarian riots,,,,0,0
Jamshedpur,Sedition,,,,0,0
Jamshedpur,Sexual harassment,,,,1.3,1.3
Jamshedpur,Sexual harassment and molestation of women,2.8,3.1,8.4,4.7,4
Jamshedpur,Stalking,,,,0,0
Jamshedpur,Student riots,,,,0,0
Jamshedpur,Theft,52.4,62.2,61,60.4,59.9
Jamshedpur,Total cognizable crimes under IPC,176.7,238.7,296.3,249.8,241.9
Jamshedpur,Unlawful assembly,,,,0.1,0.1
Jamshedpur,Unnatural offences,,,,0.2,0.2
Jamshedpur,Use of criminal force with intent to disrobe women,,,,0.9,0.9
Jamshedpur,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0,0
Jamshedpur,Voyeurism,,,,0,0
Jodhpur,Acid attack,,,,0,0
Jodhpur,Agrarian riots,,,,0,0
Jodhpur,Arson,1.1,1.1,2.4,1,1.4
Jodhpur,Assault on women with intent to outrage her modesty,10.6,8,26.2,39.4,21.1
Jodhpur,Attempt to acid attack,,,,0,0
Jodhpur,Attempt to commit culpable homicide not amounting to murder,,,,0.4,0.4
Jodhpur,Attempt to commit murder,4.7,6.1,9.7,7.6,7
Jodhpur,Attempt to commit rape,,,,0.4,0.4
Jodhpur,Auto theft,57.7,63,71.4,57.4,62.4
Jodhpur,Burglary,15.2,15.3,26.7,26.1,20.8
Jodhpur,Caste conflict riots,,,,0,0
Jodhpur,Causing death by negligence,21.2,25,22.6,22.4,22.8
Jodhpur,Causing injuries under rash driving or road rage,,,,27.9,27.9
Jodhpur,Cheating,60.1,63.4,75.4,47.2,61.5
Jodhpur,Communal riots,,,,0,0
Jodhpur,Counterfeit currency & bank notes total,,,,0.2,0.2
Jodhpur,Counterfeiting,0.4,0.3,0,0.2,0.2
Jodhpur,Counterfeiting currency - notes or bank notes,,,,0,0
Jodhpur,Counterfeiting government stamp,,,,0,0
Jodhpur,Criminal breach of trust,1.6,0.6,1.1,1.2,1.1
Jodhpur,Criminal trespass or burglary,,,,11.5,11.5
Jodhpur,Cruelty by husband or his relatives,62.8,55.9,69.3,79.6,66.9
Jodhpur,Culpable homicide not amounting to murder,0.5,0.5,0.3,0.4,0.4
Jodhpur,Custodial rape,0,0,0,0,0
Jodhpur,Dacoity,0,0,0.2,0,0.1
Jodhpur,Dacoity with murder,,,,0,0
Jodhpur,Deaths due to other causes,,,,1.7,1.7
Jodhpur,Deaths due to rash or negligent driving,,,,20.7,20.7
Jodhpur,Disclosure of identity of victims,,,,0,0
Jodhpur,Dowry deaths,2.4,3,1.3,1.5,2
Jodhpur,Extortion,,,,0.2,0.2
Jodhpur,Forgery,,,,46.7,46.7
Jodhpur,Gang rape,,,,0,0
Jodhpur,Gang rape other than custodial,,,,0.2,0.2
Jodhpur,Grievous hurt,,,,0.9,0.9
Jodhpur,House trespass & house breaking,,,,14.6,14.6
Jodhpur,Human trafficking,,,,0,0
Jodhpur,Hurt,56.3,61.8,75.4,0.9,48.6
Jodhpur,Importation of girls from foreign country,0,0,0,0,0
Jodhpur,Imputation or assertions prejudicial to national integration,,,,0,0
Jodhpur,Industrial riots,,,,0,0
Jodhpur,Insult to modesty of women at office premises,,,,0,0
Jodhpur,Insult to modesty of women at other places,,,,0.6,0.6
Jodhpur,Insult to modesty of women in other places related to work,,,,0,0
Jodhpur,Insult to modesty of women in public transport system,,,,0,0
Jodhpur,Insult to the modesty of women,0.2,0,0,0.6,0.2
Jodhpur,Kidnapping,,,,1.2,1.2
Jodhpur,Kidnapping & abduction,5.1,3.9,11.4,9.5,7.5
Jodhpur,Kidnapping & abduction in order to murder,,,,0,0
Jodhpur,Kidnapping & abduction of others,1.1,,2.3,0,1.7
Jodhpur,Kidnapping & abduction of women and girls,8.4,6.7,19.3,0,11.5
Jodhpur,Kidnapping & abduction of women to compel her for marriage,,,,6.3,6.3
Jodhpur,Kidnapping for ransom,,,,0,0
Jodhpur,Kidnapping of others,,0.7,,0,0.7
Jodhpur,Making or possessing materials for forged currency or bank notes,,,,0,0
Jodhpur,Making or using documents resembling currency notes or bank notes,,,,0,0
Jodhpur,Making preparation and assembly for committing dacoity,,,,0.1,0.1
Jodhpur,Murder,2.5,2.4,4,3.6,3.1
Jodhpur,Offences against state,,,,0,0
Jodhpur,Offences promoting enmity between different groups,,,,0.2,0.2
Jodhpur,Offences related to counterfeit coin,,,,0,0
Jodhpur,Other IPC crimes,82.7,87.6,113.6,139,105.7
Jodhpur,Other cases of assault on women to outrage her modesty,,,,28.8,28.8
Jodhpur,Other caste conflict riots,,,,0,0
Jodhpur,Other kidnapping & abduction,,,,5.3,5.3
Jodhpur,Other rape,6.1,7.4,13,0,6.6
Jodhpur,Other rape other than custodial,,,,12.5,12.5
Jodhpur,Other theft,25.3,28.6,36.5,29.9,30.1
Jodhpur,Political riots,,,,0,0
Jodhpur,Possession of forged or counterfeiting currency or bank notes,,,,0,0
Jodhpur,Preparation & assembly for dacoity,0.1,0,0.1,0,0.1
Jodhpur,"Promoting enmity between different groups on ground of religion, race, place of birth, etc.",,,,0.2,0.2
Jodhpur,Rape,6.1,7.4,13,12.6,9.8
Jodhpur,Rape other than custodial,,,,12.6,12.6
Jodhpur,Riots,0.4,0,0,0.3,0.2
Jodhpur,Riots others,,,,0.3,0.3
Jodhpur,Robbery,1.5,3.4,7.8,10.5,5.8
Jodhpur,SCs-STs vs Non-SCs-STs riots,,,,0,0
Jodhpur,Sectarian riots,,,,0,0
Jodhpur,Sedition,,,,0,0
Jodhpur,Sexual harassment,,,,4.3,4.3
Jodhpur,Sexual harassment and molestation of women,10.8,8,26.2,39.9,21.2
Jodhpur,Stalking,,,,2.8,2.8
Jodhpur,Student riots,,,,0,0
Jodhpur,Theft,83,91.7,107.8,87.3,92.5
Jodhpur,Total cognizable crimes under IPC,375.2,398.2,510.3,496,444.9
Jodhpur,Unlawful assembly,,,,0,0
Jodhpur,Unnatural offences,,,,0.1,0.1
Jodhpur,Use of criminal force with intent to disrobe women,,,,3,3
Jodhpur,"Using as genuine, forged or counterfeiting currency or bank notes",,,,0.2,0.2
Jodhpur,Voyeurism,,,,0.6,0.6
Kannur,Acid attack,,,,0,0
Kannur,Agrarian riots,,,,0,0
Kannur,Arson,1.1,1.8,2,1.2,1.5
Kannur,Assault on women with intent to outrage her modesty,4.9,4.5,6.6,5.3,5.3
Kannur,Attempt to acid attack,,,,0,0
Kannur,Attempt to commit culpable homicide not amounting to murder,,,,1.2,1.2
Kannur,Attempt to commit murder,0.7,0.2,0.6,0.5,0.5
Kannur,Attempt to commit rape,,,,0,0
Kannur,Auto theft,3,1.5,1.2,1.4,1.8
Kannur,Burglary,4.3,3.6,2.7,4.1,3.7
Kannur,Caste conflict riots,,,,0,0
Kannur,Causing death by negligence,0.1,0,0,4.1,1
Kannur,Causing injuries under rash driving or road rage,,,,28.7,28.7
Kannur,Cheating,2.5,2.7,4,2.9,3
Kannur,Communal riots,,,,0,0
Kannur,Counterfeit currency & bank notes total,,,,0.1,0.1
Kannur,Counterfeiting,0,0.6,0.7,0.1,0.3
Kannur,Counterfeiting currency - notes or bank notes,,,,0,0
Kannur,Counterfeiting government stamp,,,,0,0
Kannur,Criminal breach of trust,0.1,0.1,0.2,0.1,0.1
Kannur,Criminal trespass or burglary,,,,2.7,2.7
Kannur,Cruelty by husband or his relatives,12.1,13.3,11.1,10.1,11.7
Kannur,Culpable homicide not amounting to murder,0.1,0.2,0,0.2,0.1
